t_sec,lat,lon,alt_m,hdg_deg,spd_mps,grc,arc_label,arc,arc_rule
0.09141993522644043,-6.264464378356934,106.89575958251953,27.182279586791992,61.82309341430664,2.359231984883081e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
1.6160016059875488,-6.264464378356934,106.89575958251953,27.182281494140625,61.82309341430664,8.603612513979897e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
2.289292812347412,-6.264464378356934,106.89575958251953,27.182283401489258,61.82309341430664,6.283344760049658e-07,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
2.9616341590881348,-6.264464378356934,106.89575958251953,27.182283401489258,61.82308578491211,5.183417670195922e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
3.688262939453125,-6.264464378356934,106.89575958251953,27.18228530883789,61.82309341430664,1.6778914869064465e-05,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
4.356476545333862,-6.264464378356934,106.89575958251953,27.18228530883789,61.82309341430664,9.652110293245642e-07,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
5.1792216300964355,-6.264464378356934,106.89575958251953,27.18228530883789,61.82309341430664,9.247048069482844e-07,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
5.854514837265015,-6.264464378356934,106.89575958251953,27.182287216186523,61.82309341430664,3.826509782811627e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
6.690467596054077,-6.264464378356934,106.89575958251953,27.182287216186523,61.82309341430664,9.813405085878912e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
7.3581812381744385,-6.264464378356934,106.89575958251953,27.182287216186523,61.82309341430664,5.660659212480823e-07,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
8.05232048034668,-6.264464378356934,106.89575958251953,27.182289123535156,61.82309341430664,4.652312327380059e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
8.903708457946777,-6.264464378356934,106.89575958251953,27.182289123535156,61.82309341430664,3.9970132093003485e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
9.550607919692993,-6.264464378356934,106.89575958251953,27.182289123535156,61.82309341430664,1.956889832399611e-07,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
10.31443190574646,-6.264464378356934,106.89575958251953,27.18229103088379,61.823097229003906,1.3338003554963507e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
10.977372169494629,-6.264464378356934,106.89575958251953,27.18229103088379,61.82311248779297,4.971393536834512e-06,3,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
