t_sec,lat,lon,alt_m,hdg_deg,spd_mps,grc,arc_label,arc,arc_rule
0.07387566566467285,-6.272143363952637,106.87901306152344,27.11676025390625,65.22309112548828,2.4859161840140587e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
1.435178518295288,-6.272143363952637,106.87901306152344,27.116762161254883,65.22309112548828,3.974686023866525e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
2.1076042652130127,-6.272143363952637,106.87901306152344,27.116762161254883,65.22309112548828,1.2235769872859237e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
2.903456449508667,-6.272143363952637,106.87901306152344,27.116762161254883,65.22309112548828,1.8011655811278615e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
3.575714349746704,-6.272143363952637,106.87901306152344,27.116762161254883,65.22309112548828,7.492449185519945e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
4.243408679962158,-6.272143363952637,106.87901306152344,27.116762161254883,65.22309112548828,4.927421741740545e-07,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
5.02746057510376,-6.272143363952637,106.87901306152344,27.116762161254883,65.22309112548828,9.35097034471255e-07,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
5.805208683013916,-6.272143363952637,106.87901306152344,27.116764068603516,65.22309112548828,3.840264071186539e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
6.594010353088379,-6.272143363952637,106.87901306152344,27.116764068603516,65.22309112548828,3.472428716122522e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
7.36285662651062,-6.272143363952637,106.87901306152344,27.116764068603516,65.22309112548828,8.595377494202694e-07,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
8.13733720779419,-6.272143363952637,106.87901306152344,27.116764068603516,65.22309112548828,7.25236714060884e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
8.90338921546936,-6.272143363952637,106.87901306152344,27.11676597595215,65.22309112548828,5.86383657719125e-06,6,ARC-d,3,Inside Halim (treated as Class C) → ARC-d
