t_sec,lat,lon,alt_m,hdg_deg,spd_mps,grc,arc_label,arc,arc_rule
0.08923006057739258,-6.142455101013184,106.64386749267578,11.914401054382324,68.24588775634766,0.001097287517040968,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
0.793926477432251,-6.142455101013184,106.64386749267578,11.914562225341797,68.24540710449219,4.162210098002106e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
1.4854116439819336,-6.142455101013184,106.64386749267578,11.914565086364746,68.24559020996094,4.267186523065902e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
2.173304796218872,-6.142455101013184,106.64386749267578,11.91458797454834,68.24559020996094,2.2076610548538156e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
2.833002805709839,-6.142455101013184,106.64386749267578,11.914603233337402,68.24559020996094,7.248110341606662e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
4.114294528961182,-6.142455101013184,106.64386749267578,11.914633750915527,68.2455825805664,2.9461658414220437e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
4.857962608337402,-6.142455101013184,106.64386749267578,11.914650917053223,68.2455825805664,7.149484008550644e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
5.535888910293579,-6.142455101013184,106.64386749267578,11.914661407470703,68.24557495117188,4.0140475903172046e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
6.231030702590942,-6.142455101013184,106.64386749267578,11.914681434631348,68.24557495117188,1.4796219147683587e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
6.913538694381714,-6.142455101013184,106.64386749267578,11.914697647094727,68.24557495117188,6.642708467552438e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
7.762470722198486,-6.142455101013184,106.64386749267578,11.914714813232422,68.24556732177734,8.127900218823925e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
8.423937320709229,-6.142455101013184,106.64386749267578,11.914729118347168,68.24557495117188,3.604634457587963e-06,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
9.112996816635132,-6.142455101013184,106.64386749267578,11.914749145507812,68.2455825805664,3.510266833472997e-05,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
