t_sec,lat,lon,alt_m,hdg_deg,spd_mps,grc,arc_label,arc,arc_rule
0.10259699821472168,-6.279032230377197,106.82929229736328,26.785003662109375,5.820949554443359,0.0013791110832244158,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
0.8424623012542725,-6.279032230377197,106.82929229736328,26.785037994384766,5.800443649291992,0.0011970908381044865,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
2.25032639503479,-6.279032230377197,106.82929229736328,26.784944534301758,5.808145523071289,0.002301665721461177,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
2.9231133460998535,-6.279032230377197,106.82929229736328,26.787382125854492,5.937862396240234,0.10648712515830994,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
3.7676329612731934,-6.279031276702881,106.82929229736328,26.796669006347656,6.4927544593811035,0.022310983389616013,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
4.409601211547852,-6.279027462005615,106.82929229736328,26.817758560180664,9.583793640136719,1.6700884103775024,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
5.066159248352051,-6.279013633728027,106.82929229736328,26.917255401611328,8.485735893249512,3.3555617332458496,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
5.7096710205078125,-6.278991222381592,106.82929992675781,27.07050323486328,9.213949203491211,4.446508884429932,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
6.358794689178467,-6.278963088989258,106.82930755615234,27.2530460357666,13.766438484191895,5.739924430847168,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
7.011514663696289,-6.278927803039551,106.82931518554688,27.490699768066406,18.34689712524414,7.020598888397217,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
7.684511661529541,-6.2788848876953125,106.82933044433594,27.80094337463379,22.95335578918457,8.38540267944336,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
8.344072341918945,-6.27883768081665,106.82935333251953,28.136625289916992,26.478168487548828,9.552163124084473,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
9.012132167816162,-6.27878475189209,106.82938385009766,28.519649505615234,28.222780227661133,10.652301788330078,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
9.677517175674438,-6.278727054595947,106.82941436767578,28.958629608154297,28.017366409301758,11.6558256149292,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
10.34509015083313,-6.278663635253906,106.8294448852539,29.418560028076172,26.215606689453125,12.627488136291504,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
11.05539345741272,-6.278591632843018,106.82948303222656,29.96503448486328,24.88127899169922,13.465399742126465,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
11.733238220214844,-6.278513431549072,106.82952117919922,30.517929077148438,23.97147560119629,14.274545669555664,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
12.410053253173828,-6.278430938720703,106.82955932617188,31.115381240844727,22.822813034057617,15.077105522155762,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
13.083414077758789,-6.278345108032227,106.82959747314453,31.373640060424805,21.701139450073242,16.42296600341797,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
13.76591157913208,-6.278246879577637,106.82963562011719,30.733070373535156,21.029211044311523,17.79444694519043,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
14.766555070877075,-6.27809476852417,106.82969665527344,29.91459083557129,19.988426208496094,19.863323211669922,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
15.44424033164978,-6.277976989746094,106.82974243164062,29.945226669311523,19.62571144104004,20.68098258972168,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
16.26034450531006,-6.277830123901367,106.82979583740234,30.201913833618164,18.467012405395508,21.88385772705078,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
17.287696361541748,-6.277637004852295,106.8298568725586,30.538185119628906,16.454133987426758,23.35702896118164,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
17.943398475646973,-6.277497291564941,106.82989501953125,30.740676879882812,15.422183990478516,24.319225311279297,7,ARC-c,2,OPS ≤ 500 ft AND Controlled or Urban → ARC-c
