t_sec,lat,lon,alt_m,hdg_deg,spd_mps,grc,arc_label,arc,arc_rule
0.061524152755737305,-6.109740734100342,106.66716003417969,1.6869254112243652,247.20538330078125,30.752159118652344,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
0.6342856884002686,-6.109801769256592,106.6670150756836,1.7092403173446655,247.2383270263672,31.786453247070312,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
1.2313764095306396,-6.109865188598633,106.66686248779297,1.7180490493774414,247.2371368408203,32.826316833496094,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
1.7987580299377441,-6.109932899475098,106.66669464111328,1.7025291919708252,247.24984741210938,33.80409240722656,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
2.4054741859436035,-6.110005855560303,106.6665267944336,1.7018821239471436,247.4134521484375,34.80974578857422,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
2.969099998474121,-6.110074043273926,106.6663589477539,1.7109081745147705,247.48814392089844,35.71192932128906,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
3.5363497734069824,-6.110144138336182,106.66618347167969,1.697845458984375,247.5218048095703,36.59630584716797,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
4.110705375671387,-6.110215187072754,106.666015625,1.6963354349136353,247.5895538330078,37.45951461791992,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
4.675048589706421,-6.110289573669434,106.66583251953125,1.7237231731414795,247.59075927734375,38.2773323059082,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
5.23781156539917,-6.110363483428955,106.6656494140625,1.8559260368347168,247.71620178222656,39.01277160644531,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
5.812599182128906,-6.110440254211426,106.66545867919922,3.206139087677002,247.95306396484375,39.28934097290039,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
6.378603935241699,-6.1105146408081055,106.66527557373047,6.038140296936035,247.8118438720703,39.266700744628906,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
6.942737817764282,-6.1105875968933105,106.66509246826172,9.673518180847168,247.97299194335938,39.055747985839844,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
7.511906862258911,-6.110660076141357,106.66490936279297,13.893095970153809,248.14517211914062,38.749061584472656,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
8.08421778678894,-6.11073112487793,106.66472625732422,18.291603088378906,248.25439453125,38.438629150390625,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
8.64359974861145,-6.110800266265869,106.66455078125,22.519100189208984,248.4037322998047,38.17635726928711,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
9.207801103591919,-6.110867977142334,106.66437530517578,26.536849975585938,248.56753540039062,37.96516418457031,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
