lat,lon,alt,grc,arc
-6.335084020475065,106.89000271647305,140.0,7,2
-6.335084020475065,106.89100271647305,140.0,7,2
-6.335084020475065,106.89200271647306,140.0,7,2
-6.335084020475065,106.89300271647306,140.0,7,2
-6.335084020475065,106.89400271647307,140.0,7,2
-6.335084020475065,106.89500271647307,140.0,7,2
-6.335084020475065,106.89600271647308,140.0,7,2
-6.335084020475065,106.89700271647308,140.0,7,2
-6.335084020475065,106.89800271647309,140.0,7,2
-6.335084020475065,106.89900271647309,140.0,7,2
-6.335084020475065,106.9000027164731,140.0,7,2
-6.335084020475065,106.9010027164731,140.0,7,2
-6.335084020475065,106.9020027164731,140.0,7,2
-6.335084020475065,106.90300271647311,140.0,7,2
-6.335084020475065,106.90400271647312,140.0,5,1
-6.335084020475065,106.90500271647312,140.0,7,2
-6.335084020475065,106.90600271647313,140.0,7,2
-6.335084020475065,106.90700271647313,140.0,7,2
-6.335084020475065,106.90800271647313,140.0,6,2
-6.335084020475065,106.90900271647314,140.0,7,2
-6.335084020475065,106.91000271647314,140.0,5,1
-6.335084020475065,106.91100271647315,140.0,7,2
-6.335084020475065,106.91200271647315,140.0,7,2
-6.335084020475065,106.91300271647316,140.0,7,2
-6.335084020475065,106.91400271647316,140.0,7,2
-6.335084020475065,106.91500271647317,140.0,6,2
-6.335084020475065,106.91600271647317,140.0,3,1
-6.335084020475065,106.91700271647318,140.0,3,1
-6.335084020475065,106.91800271647318,140.0,5,1
-6.335084020475065,106.91900271647319,140.0,6,2
-6.335084020475065,106.92000271647319,140.0,7,2
-6.335084020475065,106.9210027164732,140.0,7,2
-6.335084020475065,106.9220027164732,140.0,7,2
-6.335084020475065,106.9230027164732,140.0,7,2
-6.335084020475065,106.92400271647321,140.0,7,2
-6.335084020475065,106.92500271647322,140.0,7,2
-6.335084020475065,106.92600271647322,140.0,7,2
-6.335084020475065,106.92700271647323,140.0,7,2
-6.335084020475065,106.92800271647323,140.0,7,2
-6.335084020475065,106.92900271647324,140.0,7,2
-6.335084020475065,106.93000271647324,140.0,7,2
-6.335084020475065,106.93100271647324,140.0,7,2
-6.335084020475065,106.93200271647325,140.0,7,2
-6.335084020475065,106.93300271647325,140.0,7,2
-6.334084020475065,106.76500271647245,140.0,5,1
-6.334084020475065,106.76600271647246,140.0,7,2
-6.334084020475065,106.76700271647246,140.0,7,2
-6.334084020475065,106.76800271647247,140.0,7,2
-6.334084020475065,106.76900271647247,140.0,7,2
-6.334084020475065,106.77000271647248,140.0,7,2
-6.334084020475065,106.77100271647248,140.0,7,2
-6.334084020475065,106.77200271647249,140.0,7,2
-6.334084020475065,106.77300271647249,140.0,7,2
-6.334084020475065,106.7740027164725,140.0,7,2
-6.334084020475065,106.7750027164725,140.0,7,2
-6.334084020475065,106.7760027164725,140.0,7,2
-6.334084020475065,106.77700271647251,140.0,7,2
-6.334084020475065,106.77800271647251,140.0,7,2
-6.334084020475065,106.77900271647252,140.0,7,2
-6.334084020475065,106.78000271647252,140.0,7,2
-6.334084020475065,106.78100271647253,140.0,7,2
-6.334084020475065,106.78200271647253,140.0,7,2
-6.334084020475065,106.78300271647254,140.0,7,2
-6.334084020475065,106.78400271647254,140.0,7,2
-6.334084020475065,106.78500271647255,140.0,7,2
-6.334084020475065,106.78600271647255,140.0,7,2
-6.334084020475065,106.78700271647256,140.0,7,2
-6.334084020475065,106.78800271647256,140.0,7,2
-6.334084020475065,106.78900271647257,140.0,7,2
-6.334084020475065,106.79000271647257,140.0,7,2
-6.334084020475065,106.79100271647258,140.0,7,2
-6.334084020475065,106.79200271647258,140.0,6,2
-6.334084020475065,106.79300271647259,140.0,6,2
-6.334084020475065,106.79400271647259,140.0,7,2
-6.334084020475065,106.7950027164726,140.0,7,2
-6.334084020475065,106.7960027164726,140.0,7,2
-6.334084020475065,106.7970027164726,140.0,7,2
-6.334084020475065,106.79800271647261,140.0,7,2
