t_sec,lat,lon,alt_m,hdg_deg,spd_mps,grc,arc_label,arc,arc_rule
0.07200479507446289,-6.10928201675415,106.6681900024414,1.5666749477386475,258.69549560546875,32.21123504638672,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
0.6398868560791016,-6.109319686889648,106.66801452636719,1.578813910484314,257.53497314453125,36.11444091796875,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
1.2104213237762451,-6.10936164855957,106.6678237915039,1.5601258277893066,256.02276611328125,40.04150390625,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
1.8093116283416748,-6.109411716461182,106.66761779785156,1.5638682842254639,253.11471557617188,44.111839294433594,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
2.3841307163238525,-6.10947847366333,106.6673812866211,1.5668948888778687,251.2849884033203,48.023929595947266,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
2.953275203704834,-6.109554767608643,106.6671371459961,1.540961503982544,249.53395080566406,51.89274597167969,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
3.5129923820495605,-6.109642505645752,106.66687774658203,1.5712854862213135,248.13429260253906,55.70219421386719,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
4.093184947967529,-6.109747409820557,106.66659545898438,1.5529189109802246,246.7550506591797,59.6495246887207,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
4.654403448104858,-6.109862804412842,106.66630554199219,1.5951145887374878,245.5347900390625,63.48031234741211,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
5.280884504318237,-6.109995365142822,106.66600036621094,1.552899718284607,244.93870544433594,67.433837890625,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
5.847785234451294,-6.110151290893555,106.66564178466797,1.5721834897994995,244.6419677734375,71.63919830322266,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
6.4249982833862305,-6.11030912399292,106.66529846191406,1.5695281028747559,244.479736328125,75.59894561767578,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
7.019383668899536,-6.110466480255127,106.66495513916016,1.5729362964630127,244.4226837158203,79.68107604980469,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
7.580090045928955,-6.110658645629883,106.66455078125,1.5901176929473877,244.3146209716797,83.5335922241211,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
8.22680115699768,-6.110871315002441,106.66410064697266,1.57974112033844,244.242919921875,87.9417953491211,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
8.79675006866455,-6.1110687255859375,106.66368865966797,1.578007698059082,244.19546508789062,91.85993957519531,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
9.366306066513062,-6.1112751960754395,106.66325378417969,1.5760782957077026,244.15463256835938,95.70744323730469,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
9.926843643188477,-6.111487865447998,106.66281127929688,1.616302490234375,244.177490234375,99.4761962890625,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
10.500725984573364,-6.111713409423828,106.66233825683594,1.5950602293014526,244.14688110351562,103.32487487792969,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
11.076613187789917,-6.111950874328613,106.6618423461914,1.593830943107605,244.1397247314453,107.1909408569336,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
11.648020267486572,-6.112194061279297,106.66133880615234,1.6371747255325317,244.10098266601562,111.11550903320312,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
12.225688695907593,-6.112448215484619,106.66080474853516,1.6099919080734253,244.01649475097656,115.08303833007812,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
12.805744409561157,-6.1127142906188965,106.6602554321289,1.7087255716323853,244.09573364257812,118.96588897705078,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
13.390470266342163,-6.112989902496338,106.65968322753906,1.805079698562622,244.08383178710938,123.00305938720703,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
13.973430156707764,-6.113274574279785,106.65908813476562,1.7870408296585083,244.11419677734375,126.91893768310547,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
14.548762321472168,-6.113564491271973,106.65849304199219,1.9339929819107056,244.14761352539062,130.71058654785156,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
15.107102394104004,-6.113853454589844,106.65789031982422,3.217470645904541,244.23855590820312,133.98402404785156,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
15.68551754951477,-6.1141581535339355,106.65725708007812,8.672843933105469,244.34982299804688,136.80459594726562,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
16.2530677318573,-6.114462852478027,106.65662384033203,17.37006187438965,244.34963989257812,139.8223114013672,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
16.83023762702942,-6.1147780418396,106.65596008300781,26.676977157592773,244.26913452148438,143.2289581298828,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
17.407894134521484,-6.115101337432861,106.65528869628906,34.24214172363281,244.23919677734375,146.8466796875,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
17.980967044830322,-6.115432262420654,106.65459442138672,39.70138931274414,244.26736450195312,150.5621795654297,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
18.561777353286743,-6.115776062011719,106.65387725830078,44.179325103759766,244.2877197265625,154.3547821044922,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
19.164989709854126,-6.116130352020264,106.65312957763672,48.40055847167969,243.8638153076172,158.29246520996094,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
19.739474296569824,-6.116500377655029,106.65235900878906,52.26535415649414,243.20574951171875,162.05953979492188,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
20.322370767593384,-6.116876602172852,106.6515884399414,54.98967742919922,242.39639282226562,166.04071044921875,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
20.89240026473999,-6.117260932922363,106.65081787109375,56.330631256103516,241.31956481933594,170.15452575683594,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
21.476011753082275,-6.117676734924316,106.65001678466797,57.40409851074219,239.89007568359375,174.31503295898438,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
22.04750084877014,-6.1181135177612305,106.64921569824219,59.08237075805664,238.69125366210938,178.4304656982422,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
22.62098240852356,-6.118581771850586,106.64840698242188,61.27617645263672,237.60989379882812,182.55067443847656,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
23.188249349594116,-6.119065761566162,106.64759826660156,63.511722564697266,236.22125244140625,186.6171112060547,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
23.76843285560608,-6.119594573974609,106.64676666259766,65.83692169189453,234.46371459960938,190.77239990234375,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
24.34231400489807,-6.120151042938232,106.64594268798828,68.0908203125,232.95657348632812,194.91502380371094,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
24.915544033050537,-6.120743274688721,106.64511108398438,69.59947204589844,230.35166931152344,199.13406372070312,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
25.479333877563477,-6.12136697769165,106.64430236816406,70.76846313476562,225.90147399902344,203.0320587158203,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
26.057336807250977,-6.122066497802734,106.64350128173828,73.06192016601562,222.16969299316406,206.7548065185547,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
26.640238046646118,-6.122836112976074,106.64273071289062,76.69182586669922,219.1351776123047,210.5688934326172,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
27.22521686553955,-6.123663425445557,106.64198303222656,81.14299011230469,216.5195770263672,214.51356506347656,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
27.80359387397766,-6.124529838562012,106.64128875732422,85.5171890258789,213.81497192382812,218.5353240966797,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
28.36608862876892,-6.1254496574401855,106.640625,89.30829620361328,210.7096405029297,222.51637268066406,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
28.943906784057617,-6.12642765045166,106.6399917602539,92.16168212890625,207.33908081054688,226.61978149414062,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
29.51353883743286,-6.127439975738525,106.63941955566406,93.79006958007812,204.10569763183594,230.73101806640625,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
30.077898502349854,-6.128494739532471,106.6388931274414,94.20331573486328,200.90296936035156,234.8615264892578,4,ARC-c,2,Inside Soetta (Class A) → ARC-c
30.657041549682617,-6.129631996154785,106.63841247558594,93.66787719726562,197.558349609375,239.1432647705078,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
31.218385457992554,-6.130765914916992,106.63800811767578,92.62975311279297,194.47164916992188,243.3374481201172,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
31.78879952430725,-6.131979942321777,106.63765716552734,91.46617889404297,191.21096801757812,247.64053344726562,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
32.358839988708496,-6.1332268714904785,106.63736724853516,90.62026977539062,188.00941467285156,251.93641662597656,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
32.934152126312256,-6.134515285491943,106.63714599609375,90.40857696533203,184.8585662841797,256.278076171875,7,ARC-c,2,Inside Soetta (Class A) → ARC-c
33.50628089904785,-6.135836601257324,106.63700103759766,91.13569641113281,181.6108856201172,260.58074951171875,7,ARC-c,2,Inside Soetta (Class A) → ARC-c
34.07932996749878,-6.1371846199035645,106.63693237304688,93.22295379638672,178.34823608398438,264.8447570800781,7,ARC-c,2,Inside Soetta (Class A) → ARC-c
34.64619207382202,-6.13854455947876,106.6369400024414,97.01487731933594,175.04925537109375,269.0145263671875,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
35.217833280563354,-6.139917850494385,106.63703155517578,102.85099029541016,171.62254333496094,273.0977478027344,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
35.79157853126526,-6.141325950622559,106.63720703125,111.2846450805664,168.1945037841797,277.1988830566406,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
36.373247146606445,-6.142760276794434,106.63748168945312,122.2883529663086,165.07777404785156,281.3539123535156,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
36.94021153450012,-6.144157409667969,106.63782501220703,134.83924865722656,162.09915161132812,285.4359436035156,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
37.51322388648987,-6.145565509796143,106.63825988769531,148.64096069335938,158.79054260253906,289.57159423828125,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
38.0811607837677,-6.1469502449035645,106.63877868652344,163.05770874023438,155.13739013671875,293.6467590332031,3,ARC-c,2,Inside Soetta (Class A) → ARC-c
38.65226745605469,-6.148338317871094,106.63939666748047,177.9191436767578,151.1116943359375,297.6662292480469,5,ARC-c,2,Inside Soetta (Class A) → ARC-c
39.22789025306702,-6.149696350097656,106.64012908935547,193.35963439941406,146.96160888671875,301.5986328125,7,ARC-c,2,Inside Soetta (Class A) → ARC-c
39.80251741409302,-6.151018142700195,106.64096069335938,209.7694549560547,143.6038055419922,305.59814453125,6,ARC-c,2,Inside Soetta (Class A) → ARC-c
40.373401165008545,-6.152288913726807,106.64188385009766,228.0447235107422,140.384033203125,309.5390319824219,7,ARC-c,2,Inside Soetta (Class A) → ARC-c
